source,target
iJohnnoo,fiebontekoe
iJohnnoo,NoordVolger
iJohnnoo,bertjebe
keesjuhhhh,geenstijl
MaxHermann18,AnnemarieGelder
MaxHermann18,ADnl
AadBrinkman,frankgrauzone
Volendam2021,Yaboy19587302
Volendam2021,Ananana67867200
Volendam2021,Jiriki108
Volendam2021,Doorbraakeu
Koos24Koos,geertwilderspvv
mickeymeat,HartvNL
JCrelis,ADnl
Koos24Koos,EinsteinBarbie
fiebontekoe,GVDB58520186
AbdeJong7,AnnemarieGelder
azijnzijker,erikpjverweij
Schoterbos,AnnemarieGelder
SPOTTER010NL,ADnl
448voyager,moeva18
448voyager,Politie
448voyager,Politie
448voyager,TheRebelThePoet
448voyager,gemEdamVolendam
Pitrapranam,SylvanaBIJ1
mkeckeis,AnnemarieGelder
Sandronique,nuijten_rob
Sandronique,HartvNL
ZeepSop,JPHN570103
JoannaSusanna,jesseklaver
JPHN570103,erikpjverweij
ReVinkie,VVD
PPeijnenburg,Briiikkk
p_joger,kozwartepiet
p_joger,TheRebelThePoet
p_joger,kozwartepiet
p_joger,TheRebelThePoet
elliedeb2,HartvNL
p_joger,kozwartepiet
p_joger,TheRebelThePoet
p_joger,kozwartepiet
p_joger,TheRebelThePoet
Chafasi,HartvNL
theo_vanderwal,willemwjo
p_joger,kozwartepiet
p_joger,TheRebelThePoet
p_joger,kozwartepiet
p_joger,TheRebelThePoet
wesbes43,jurrien1982
wesbes43,jesseklaver
woonnomade,fraudehoortniet
woonnomade,elliedeb2
woonnomade,HartvNL
Jan36542137,erikpjverweij
Jan36542137,VVD
Jan36542137,markrutte
p_joger,kozwartepiet
p_joger,TheRebelThePoet
ZwarteP04359450,erikpjverweij
ZwarteP04359450,VVDRotterdam
Dexperimentals,erikpjverweij
DBroejer,JoostNiemoller
DBroejer,kozwartepiet
Jonas_Naeyaert,vbjongeren
Jonas_Naeyaert,Filip_Bru
Mediavoon,HartvNL
Savornsavorn,AnnemarieGelder
walther19124288,AnnemarieGelder
HJEbbelink,Doorbraakeu
HJEbbelink,kozwartepiet
ekte_RTM,ZilteBotte
Raskalnikov207,peggybvd
Raskalnikov207,LudwigHup
RonKoster5,ADnl
VirtusAdPopulum,RealPlagueDoct
VirtusAdPopulum,telegraaf
roberto48250,ADnl
fotopeter31,kozwartepiet
ralphdejonge,TheRebelThePoet
tvvitteration,jesseklaver
pvb015,Mirjam152
VirtusAdPopulum,RealPlagueDoct
VirtusAdPopulum,Loupelamp
VirtusAdPopulum,telegraaf
Edinho18402917,BlockedFries
WijbrenM,Magica08678935
WijbrenM,kozwartepiet
WijbrenM,TheRebelThePoet
vsbakker74,kozwartepiet
Boris31209746,silvahotje
Boris31209746,ADnl
VinkTonny,GrootKo
IdentityUn,jesseklaver
Volendam2021,kozwartepiet
telkampkh,moeva18
telkampkh,puzzeltiener
telkampkh,jesseklaver
tweetybeek,FeyeNody
tweetybeek,TheRebelThePoet
ZeepSop,moeva18
ZeepSop,puzzeltiener
ZeepSop,jesseklaver
Conser999,JohnnyBG19
Conser999,MarjanChristian
zorgmarktde,ShashiRoopram
zorgmarktde,erikpjverweij
Jacob12640507,groenlinks
moeva18,puzzeltiener
moeva18,jesseklaver
pietwaterslag1,ADnl
JLM3259,JoostNiemoller
silvahotje,moeva18
silvahotje,Politie
Evaatje59,erikpjverweij
Lizy_en_ik,kozwartepiet
Lizy_en_ik,TheRebelThePoet
mlurvink12,erikpjverweij
mlurvink12,ShashiRoopram
NicoBurggraaff,MVerhoef1964
FiliaVeritas,MennoHofman
FiliaVeritas,GerVerhoeven89
FiliaVeritas,ReneeKirkenier
ricorotterdam,jesseklaver
ricorotterdam,geertwilderspvv
Daffy441973,kozwartepiet
Daffy441973,TheRebelThePoet
Dewik2013,HartvNL
Zakkenrollen,KAFKA_Dev
Zakkenrollen,jesseklaver
goldminesmatter,erikpjverweij
rob2755,geenstijl
rob2755,SylvanaBIJ1
moeva18,Politie
GroenEnRood,kozwartepiet
GroenEnRood,StemopeenVrouw
jaapvdwaal,vester71
Quesitum,PatriciaFoort
Tijnpetje,geertwilderspvv
Tijnpetje,FleurAgemaPVV
DutchCryptoEnt,ADnl
DutchCryptoEnt,telegraaf
DutchCryptoEnt,D66
rene_bobtail,Orangeazahar
Beckers2Michel,geertwilderspvv
LammertBies,Sill311
LammertBies,Boreout
BeautyFX,creative_cked
ONRUSTSTOKER1,erikpjverweij
ONRUSTSTOKER1,ShashiRoopram
Tevers47,MERuijtenberg
ko019ols,jesseklaver
JVanDijk11,ADnl
Linkspoot085,PaulSommen
Linkspoot085,henktoepoer
Linkspoot085,ADnl
ZatharoZ,joenepraat
ZatharoZ,TheRebelThePoet
Tijnpetje,geertwilderspvv
Tijnpetje,FleurAgemaPVV
Hetishelder,erikpjverweij
ZatharoZ,TheRebelThePoet
DTeeboom,heinsjohn
DTeeboom,DefanoHolwijn
TransTexan,SaskiaDev
Charlot2409,TheRebelThePoet
MarDutch64,JoostNiemoller
MikedeB72132517,ADnl
johnvandijk1980,YunusKara72
johnvandijk1980,Ferry60809434
johnvandijk1980,SylvanaBIJ1
Tassietje,jesseklaver
rini46014014,rblommestijn
markdehollander,ADnl
ZatharoZ,JMHBos
ZatharoZ,PatriciaFoort
johnvandijk1980,SylvanaBIJ1
markdehollander,ADnl
eigen_naam,DutchHumanist
daisok74,JustAnoniem
daisok74,Franzzois
daisok74,ADnl
GroenRECHTS10,TheRebelThePoet
Abel19131812,jesseklaver
CremersTon,jesseklaver
CremersTon,TheRebelThePoet
annajillis,jesseklaver
wakkerwordenaub,Navigator800
ZatharoZ,kozwartepiet
fiebontekoe,AnneHuffelen
fiebontekoe,TheRebelThePoet
gottipsv,jesseklaver
foxie19762,ADnl
aka_Mourning,MHendriksma
aka_Mourning,DF_AJ
aka_Mourning,Jennydenmark
aka_Mourning,Wim04789402
aka_Mourning,jesseklaver
weet_ik_veel,TheRebelThePoet
Fair_balanced14,Yadirah85222465
Fair_balanced14,evabesnyo
Fair_balanced14,HendrikWakker
loerepoot,Oceans4U2
Henry12520,ed48nl
Henry12520,PatriciaFoort
GorkumPascal,TheRebelThePoet
Sokonomi,FeyeNody
Sokonomi,TheRebelThePoet
robbynho_golf,cdavandaag
robbynho_golf,VVD
robbynho_golf,D66
robbynho_golf,christenunie
dijk_caspar,erikpjverweij
martha7800,groen_kees
Henry12520,Questionsasked3
Henry12520,PatriciaFoort
ZatharoZ,JoostNiemoller
IlseTuhinMaria,TheRebelThePoet
Leodeadviseur,telegraaf
janstrik52,D66
SjaakVries1969,ArjenCornelisse
SjaakVries1969,mariabauwens
SjaakVries1969,Denkjewel
SjaakVries1969,SanderSchimmelp
MichelVriese,JoostNiemoller
hanenkop,Loupelamp
hanenkop,JoostNiemoller
AishaKafir2,YEwijk
AishaKafir2,WJisthename
AishaKafir2,HendrikWakker
NicVis4,EinsteinBarbie
NicVis4,blijlev
biefstuk77,geenstijl
NickBlunt10,RoelofBouwman
NickBlunt10,geertwilderspvv
NickBlunt10,fvdemocratie
Hans932885211,JoostNiemoller
ErikvandeVelde4,ADnl
pensioenjaren,PolitiekBIJ1
LuciferPlucifer,HartvNL
NederlandseOrde,ADnl
NederlandseOrde,kozwartepiet
Papa_Mischa,EinsteinBarbie
RealPlagueDoct,telegraaf
JanKeyzer2,SylvanaBIJ1
murb,IntoBits
Bimboxer,tommy020974
Bimboxer,Zeemeermin6
ricodevos,HartvNL
AishaKafir2,YEwijk
AishaKafir2,WJisthename
AishaKafir2,HendrikWakker
DyanaEngels2,Mirjam152
yrealj,KAFKA_Dev
yrealj,jesseklaver
010wijk11,kozwartepiet
NederlandseOrde,kozwartepiet
NederlandseOrde,seadanourhussen
NederlandseOrde,kozwartepiet
NederlandseOrde,Politie
010wijk11,DinieStrijker
010wijk11,HartvNL
wootvangeel,3855Anita
wootvangeel,MvAchthoven
wootvangeel,JoostNiemoller
010wijk11,markboninsegna
010wijk11,NOS
harryfmik,AndreHoog
IntoBits,murb
TheHeinz64,Sandervandam2
MZO68453008,melle95331968
MZO68453008,TheRebelThePoet
MZO68453008,Antonkarel
leo56632,JoostNiemoller
Raym942131861,TheRebelThePoet
Pekadria,telegraaf
Tjerkje01,miekske61
AsriasMoon,jesseklaver
JvanMokum,creative_cked
JoostSmits,erikpjverweij
JoostSmits,ShashiRoopram
Tammie_36,geenstijl
T_errible,telegraaf
John11024,Kijkverder1
John11024,BLIKOPENER333
John11024,J41963735
John11024,MuzZ11_
John11024,rinsjan
John11024,LidwienNews
tha_oracle,kristonvbemmel
echtesas,anoushanzume
echtesas,Kosmik_nl
echtesas,kozwartepiet
echtesas,PMoonlady
eeff85,kozwartepiet
nuncaparami,ruud_1111
Spraydude,TheRebelThePoet
Bockworster,ManuelaBeisser
Eliseruiter,jesseklaver
murb,IntoBits
Xesz10,cynthiacomptess
Xesz10,ADnl
IntoBits,murb
degeneraal4,PolitiekBIJ1
degeneraal4,SylvanaBIJ1
avonturix,HartvNL
rpphermans,Kijkverder1
rpphermans,BLIKOPENER333
rpphermans,J41963735
rpphermans,MuzZ11_
rpphermans,rinsjan
rpphermans,LidwienNews
WestlandCrypto,kozwartepiet
WVO70362817,jasonwalters85
h_klokkengieter,ADnl
cons_Charlie,ADnl
PPost1980,vester71
riniper71,HartvNL
Pieter_Post1,SintNicolaas
RipVanW67340171,vester71
Serendi66344766,FeyeNody
Serendi66344766,TheRebelThePoet
broek_mitchell,Lord_Flowerpot
broek_mitchell,LeliveldAndor
broek_mitchell,SirJelle
broek_mitchell,HendrikWakker
broek_mitchell,Tommygunner
Kingfischer18,creative_cked
HelgaTuik,TheRebelThePoet
RonPeppenster,creative_cked
helmonder112,jesseklaver
helmonder112,jesseklaver
helmonder112,rallyjef2
conelus,GekkeG5
conelus,ashatenbroeke
Ruudje391,JoostNiemoller
Dennisf01191693,mikofLohr
Paulitos4,leon_staal
Paulitos4,JCrelis
Paulitos4,SylvanaBIJ1
corrie1965,ADnl
veroniek1955,SylvanaBIJ1
assassinXXXL,HartvNL
wouter81782584,ADnl
matureflesh,Zorba68
matureflesh,rkemp59
anoushanzume,echtesas
anoushanzume,Kosmik_nl
anoushanzume,kozwartepiet
Mirjam152,jabkees
Mirjam152,flakes010
BruceAlmachtig,AntoineSpeaker
BruceAlmachtig,kozwartepiet
DinieStrijker,HartvNL
engels22j,jesseklaver
ZwartePiet_be,mvessche
papi58241795,ADnl
DinieStrijker,ShashiRoopram
loosknijn,KarelDekeyzer
gamesandculture,hanselfsteden
gamesandculture,jesseklaver
MollyBr19895426,ADnl
EvertLammertink,SUGenocide
EvertLammertink,bashebing
EvertLammertink,DrDre_010
EvertLammertink,oornstein
EvertLammertink,kozwartepiet
EvertLammertink,EvertJanLammers
EvertLammertink,EvertJanLammers
EvertLammertink,Evert
Kosmik_nl,PMoonlady
Kosmik_nl,anoushanzume
Kosmik_nl,kozwartepiet
Kosmik_nl,PMoonlady
Kosmik_nl,yyeIhsa
Kosmik_nl,anoushanzume
Kosmik_nl,kozwartepiet
Kosmik_nl,PMoonlady
Kosmik_nl,anoushanzume
Kosmik_nl,kozwartepiet
Kosmik_nl,PMoonlady
Kosmik_nl,anoushanzume
Kosmik_nl,kozwartepiet
Cathy30865646,ShashiRoopram
Loupelamp,JoostNiemoller
DTeeboom,yassienee
DTeeboom,DefanoHolwijn
theo_vanderwal,HartvNL
NationaalDblad,rallyjef2
Kerel0,Doorbraakeu
Kerel0,TheRebelThePoet
Kerel0,kozwartepiet
e_megens,jesseklaver
VriesArnoud,HaagseHopjes123
VriesArnoud,kozwartepiet
VriesArnoud,TheRebelThePoet
KhalidMijhad,Levensgeniete19
Volendam2021,SylvanaBIJ1
zoutsnoepje,Dvdk34293007
andreae_f,BartNijman
Lampladies,ADnl
Volendam2021,geekingthething
Volendam2021,Doorbraakeu
Volendam2021,kozwartepiet
Volendam2021,geekingthething
Volendam2021,Doorbraakeu
Volendam2021,kozwartepiet
Volendam2021,geekingthething
Volendam2021,Doorbraakeu
Volendam2021,kozwartepiet
Ihaveadreammlk2,ADnl
andreae_f,BartNijman
unionseller,erikpjverweij
unionseller,ShashiRoopram
Xesz10,LavieJanRoos
NielsdenBoer1,HartvNL
hnsvanniekerk,anoushanzume
hnsvanniekerk,kozwartepiet
GiBordo,Zophia79307590
GiBordo,MarieAnne1482
GiBordo,AriLennox
Se7vennld,VanVidere
Se7vennld,groenevink
Se7vennld,dancalegria
an3sdejo,LiekeFvD
an3sdejo,kozp
Volendam2021,Doorbraakeu
Volendam2021,kozwartepiet
TheHeinz64,SylvanaBIJ1
alexvncuijk,HartvNL
Volendam2021,Doorbraakeu
Volendam2021,kozwartepiet
Bij88941056,moeva18
Bij88941056,TofikDibi
Bij88941056,Sandervandam2
JElshout1,moeva18
Stevenotus,seadanourhussen
Stevenotus,Politie
henkrenst,Backup_fis
ducom99,THiddema
LiekeFvD,an3sdejo
LiekeFvD,kozp
beijerklaas,hsh492020
beijerklaas,yrealj
beijerklaas,NOS
Blowswhistles,JoannaSusanna
Blowswhistles,wileikelboom
Blowswhistles,Magica08678935
Blowswhistles,alextencate
j_flamingo,HartvNL
j_flamingo,HartvNL
j_flamingo,Kozp
j_flamingo,HartvNL
nel_kuiper,jesseklaver
TimJansen1985,DeMariekeK
TimJansen1985,jesseklaver
TimJansen1985,LiekeSievers
an3sdejo,KOZP
TigchMel,Carykooktgraag
TigchMel,geenstijl
ZwartePiet_be,Gemenne
ZwartePiet_be,vaesen_roland
ZwartePiet_be,avocatbxl
ZwartePiet_be,Cdt_Sylvestre
ZwartePiet_be,marcelsel
tymozw,erikpjverweij
Bij88941056,RaymondBartens
Jump4all,SylvanaBIJ1
provosoof,ADnl
Kortom_Tom,SvensTweet
Kortom_Tom,kromst
Carina25645549,HartvNL
FannyVermeulen2,HartvNL
EvertGDavelaar,EdWres
Kortom_Tom,SvensTweet
Kortom_Tom,kromst
muontswurk,Kortom_Tom
muontswurk,kromst
waaromnuzo,Kijkverder1
waaromnuzo,BLIKOPENER333
waaromnuzo,J41963735
waaromnuzo,MuzZ11_
waaromnuzo,rinsjan
waaromnuzo,LidwienNews
Bij88941056,AnnemarieGelder
Kortom_Tom,SvensTweet
Kortom_Tom,kromst
yrealj,hsh492020
yrealj,beijerklaas
yrealj,NOS
Bij88941056,Franzzois
Bij88941056,HartvNL
Bij88941056,royramaker
Bij88941056,HartvNL
gijsnus,ADnl
LDlamp,SylvanaBIJ1
carlclausw,Kijkverder1
carlclausw,BLIKOPENER333
carlclausw,J41963735
carlclausw,MuzZ11_
carlclausw,rinsjan
carlclausw,LidwienNews
Dewik2013,ADnl
TropicalStrings,FvdMosselaar
TropicalStrings,Miss0nbekend
marco29dec71,erikpjverweij
marco29dec71,SvensTweet
marco29dec71,kayotickitchen
marco29dec71,ShashiRoopram
LightLucieFall,erikpjverweij
frisjes,Abdullah35DenH
frisjes,FranckPeeters
frisjes,ZusterLucretia
SUGenocide,potver3
SUGenocide,EinsteinBarbie
SUGenocide,tweetmenno
SUGenocide,FeyeNody
SUGenocide,TheRebelThePoet
radici_antiche,erikpjverweij
radici_antiche,ShashiRoopram
2225Rogier,ADnl
Rob61742352,JoostNiemoller
alexmeuwsen,MoniseRogue
alexmeuwsen,hamerfuel
alexmeuwsen,Oortune
alexmeuwsen,jesseklaver
Jaapblaaskaak,erikpjverweij
Solia149756161,JoostNiemoller
dubbelooo,Kijkverder1
dubbelooo,BLIKOPENER333
dubbelooo,J41963735
dubbelooo,MuzZ11_
dubbelooo,rinsjan
dubbelooo,LidwienNews
dubbelooo,groenlinks
VisserJack,SebastiaanQ
BroerVanRosita,Breda1912
BroerVanRosita,fairtradetruck
BroerVanRosita,Botbijltje
theodorus_VII,eevee_rose
theodorus_VII,Kara___Gozlum
Hans_ten_Wolde,SylvanaBIJ1
Laurentius66,maitesenne
Eric62902649,SylvanaBIJ1
JamesRon1980,TheIronyBro
JamesRon1980,wimmeldepimmel
Breda1912,BroerVanRosita
Breda1912,fairtradetruck
Breda1912,Botbijltje
MalayaSingapore,EuropeanPan
GiBordo,trouw
GiBordo,jesseklaver
PVBNI,ADnl
mijnmening20,PolitiekBIJ1
Joost__V,wesleylightyear
Joost__V,Carlitz09
Joost__V,EigenwijzeTine
bck20k,joyce2104
bck20k,Isa_Yusibov
bck20k,ja_zij
theo_vanderwal,DeKlaas110
MediaservicesEU,jesseklaver
Dickderooij4,widtvoet
MediaservicesEU,KaySchwarz3
MediaservicesEU,WMPost
MediaservicesEU,NOS
Annabella_1966,ADnl
RoeftanJalon,mzzl
RoeftanJalon,Fr1908R
RoeftanJalon,Frances_Heijman
RoeftanJalon,FeyeNody
RoeftanJalon,TheRebelThePoet
alextencate,wileikelboom
MaxTheDragon,kayotickitchen
MaxTheDragon,SvensTweet
MaxTheDragon,erikpjverweij
MaxTheDragon,ShashiRoopram
dubbelooo,spacema09104056
dubbelooo,ADnl
dubbelooo,Het_OM
dubbelooo,TheRebelThePoet
Jack73571468,ADnl
Jack73571468,Politie
WKoevoet,Telegraaf
lodewijkhof,ADnl
lodewijkhof,RechtspraakNL
Vander_Tuin,kozwartepiet
ReezeAb,jndkgrf
BroerVanRosita,Breda1912
BroerVanRosita,fairtradetruck
BroerVanRosita,Botbijltje
stafpilot,Repelsteeltje21
stafpilot,teunvoeten
stafpilot,markrutte
elvisthekingo,jaapbvos
elvisthekingo,TanteTonie2
elvisthekingo,TheRebelThePoet
HWEWINeo,ferdgrapperhaus
HWEWINeo,Antonkarel
reindevries76,GeertNoels
AnnevanDijk1966,ADnl
Breda1912,BroerVanRosita
Breda1912,fairtradetruck
Breda1912,Botbijltje
MaxTheDragon,kayotickitchen
MaxTheDragon,SvensTweet
MaxTheDragon,erikpjverweij
MaxTheDragon,ShashiRoopram
MothersFinest8,LavieJanRoos
Noboddy26109852,SylvanaBIJ1
TheIronyBro,JamesRon1980
TheIronyBro,wimmeldepimmel
Natassanews,ADnl
oranjeballennl,HartvNL
Tijnpetje,TheRebelThePoet
TKlaarenbeek,jesseklaver
Jacob12640507,kozwartepiet
nuijten_rob,HartvNL
MaxTheDragon,SvensTweet
MaxTheDragon,erikpjverweij
MaxTheDragon,kayotickitchen
MaxTheDragon,ShashiRoopram
Mavros_20,ADnl
Dirkh_,Pieter020
Eenbijzondereb1,ADnl
murb,IntoBits
JdeWittvanOldeB,jesseklaver
MaxTheDragon,SvensTweet
MaxTheDragon,erikpjverweij
MaxTheDragon,kayotickitchen
MaxTheDragon,ShashiRoopram
Tijnpetje,DongaMaurits
Tijnpetje,funboyxxl
Tijnpetje,DeMariekeK
Tijnpetje,jesseklaver
Tijnpetje,LiekeSievers
JamesRon1980,TheIronyBro
JamesRon1980,wimmeldepimmel
wileikelboom,alextencate
antonstorteler1,JoostNiemoller
Simne20,MaxTheDragon
Simne20,erikpjverweij
Simne20,SvensTweet
Simne20,kayotickitchen
Simne20,ShashiRoopram
GraafR2,Baarschlog
MaxTheDragon,SvensTweet
MaxTheDragon,erikpjverweij
MaxTheDragon,kayotickitchen
MaxTheDragon,ShashiRoopram
GuustFlater9,Kijkverder1
GuustFlater9,BLIKOPENER333
GuustFlater9,J41963735
GuustFlater9,MuzZ11_
GuustFlater9,rinsjan
GuustFlater9,LidwienNews
marcuscivero,HartvNL
SpeetjensD,ADnl
DeKoziemo,jesseklaver
IntoBits,murb
Eaglehaslanded0,parool
SUGenocide,EinsteinBarbie
SUGenocide,tweetmenno
SUGenocide,FeyeNody
SUGenocide,TheRebelThePoet
GroenRECHTS10,Pritt
Eucalyptica,_Frummel_
BroerVanRosita,fairtradetruck
BroerVanRosita,Botbijltje
FermeMarcel,TheRebelThePoet
aka_Mourning,erikpjverweij
aka_Mourning,keesjan
aka_Mourning,ShashiRoopram
CordialiSaluti1,JoostNiemoller
HHansje,TheRebelThePoet
mzzl,Jaja56610058
mzzl,KimBoon94
WimWonders,erikpjverweij
edlinders,erikpjverweij
aka_Mourning,erikpjverweij
aka_Mourning,keesjan
aka_Mourning,ShashiRoopram
jjgerrits,jesseklaver
Kersb,SylvanaBIJ1
gjb0,JoostNiemoller
Annelice22,HartvNL
GraafR2,HartvNL
MaxTheDragon,SvensTweet
MaxTheDragon,erikpjverweij
MaxTheDragon,kayotickitchen
MaxTheDragon,ShashiRoopram
VisserJack,ShashiRoopram
BeetjeKlaarMee,RenMid
BeetjeKlaarMee,PolitiekBIJ1
GeenSJW,RenMid
kayotickitchen,erikpjverweij
kayotickitchen,SvensTweet
kayotickitchen,ShashiRoopram
aka_Mourning,erikpjverweij
aka_Mourning,keesjan
aka_Mourning,ShashiRoopram
Dond3r,joenepraat
Dond3r,TheRebelThePoet
kayotickitchen,erikpjverweij
kayotickitchen,SvensTweet
kayotickitchen,ShashiRoopram
edlinders,seadanourhussen
edlinders,Politie
tova1167,jndkgrf
oldebert,erikpjverweij
harry59degroot,Enidcoleshaw
harry59degroot,KathinkaBeer
erikpjverweij,SvensTweet
erikpjverweij,kayotickitchen
erikpjverweij,ShashiRoopram
Robert40715191,kozwartepiet
Robert40715191,MarlonReina
Robert40715191,kozwartepiet
HenkvanVeen6,ADnl
pina2345,ADnl
Robert40715191,fabel31577
Robert40715191,kozwartepiet
JOEY20814287,ADnl
pimb1986,GijsBaller
pimb1986,FeyeNody
pimb1986,TheRebelThePoet
Robert40715191,nachtboekhouder
Robert40715191,kozwartepiet
HendrikWakker,ShashiRoopram
TomSawYall,erikpjverweij
TomSawYall,ShashiRoopram
Iwanowitchie,JoostNiemoller
Hatseflats_tja,SylvanaBIJ1
kayotickitchen,erikpjverweij
kayotickitchen,SvensTweet
kayotickitchen,ShashiRoopram
Tijnpetje,DongaMaurits
Tijnpetje,funboyxxl
Tijnpetje,DeMariekeK
Tijnpetje,jesseklaver
Tijnpetje,LiekeSievers
Tr1stan29,OnredelijkR
Tr1stan29,Jes22857720
Tr1stan29,TheRebelThePoet
Elsj89,mevrouw_Judith
Elsj89,LichtDerRede
Elsj89,AquariusInRed
Elsj89,EinsteinBarbie
T_errible,ADnl
Kijkverder1,BLIKOPENER333
Kijkverder1,J41963735
Kijkverder1,MuzZ11_
Kijkverder1,rinsjan
Kijkverder1,LidwienNews
Hitchontheroad,HendrikWakker
eefje_57,HeldSpeld
murb,IntoBits
BerghRobvd,erikpjverweij
BerghRobvd,TheRebelThePoet
BerghRobvd,erikpjverweij
RonaldJager76,JustAnoniem
RonaldJager76,ADnl
keiNN94142771,ADnl
GuusLewin,YouTube
Groenrechts6,erikpjverweij
Wolligmonster,DeMariekeK
Wolligmonster,jesseklaver
Wolligmonster,LiekeSievers
ch_chrisjan,SylvanaBIJ1
Sp33dLoad3r,gloeiendegloei1
Kale84970220,jesseklaver
rob_laar,FeyeNody
rob_laar,TheRebelThePoet
mmwgerritsma,AnitaKuipers5
jp87398168,oornstein
Peterheems,HartvNL
Questionsasked3,PatriciaFoort
_Del_Molino,EinsteinBarbie
_Del_Molino,FeyeNody
_Del_Molino,TheRebelThePoet
shtsocialmedia,BNNVARA
HighLevel50,Dutchfan33
dubbelooo,Zophia79307590
dubbelooo,HartvNL
dubbelooo,jesseklaver
dubbelooo,groenlinks
dubbelooo,TheRebelThePoet
dubbelooo,Het_OM
GentDerk,erikpjverweij
RoelandRuijsch,JerryAfriyi
SUGenocide,EinsteinBarbie
SUGenocide,FeyeNody
SUGenocide,TheRebelThePoet
SUGenocide,TheRebelThePoet
HenkStrating,ADnl
MollyBr19895426,ArchieRM20
MollyBr19895426,EDT83651904
MollyBr19895426,erikpjverweij
JustAnoniem,RonaldJager76
JustAnoniem,ADnl
Verstoten,jesseklaver
douwecdevries,gemEdamVolendam
Annelice22,ADnl
JustAnoniem,RonaldJager76
JustAnoniem,PierreFranssen
JustAnoniem,ADnl
Justin_Kees1,HartvNL
NicVis4,erikpjverweij
NicVis4,ShashiRoopram
Gerste11,Maisze1
dubbelooo,MERuijtenberg
dubbelooo,Het_OM
dubbelooo,D66
Piet_Heyn,telegraaf
JaapBeetstra,HardemanSven
JaapBeetstra,EinsteinBarbie
Colinda84breda,Rattack1912
Colinda84breda,erikpjverweij
mirjamjanssen,erikpjverweij
mirjamjanssen,ShashiRoopram
ShirleySchreud2,ADnl
leo56632,Sandervandam2
leo56632,rawnaq_NL
uitvinder01,HartvNL
RonaldJager76,JustAnoniem
RonaldJager76,PierreFranssen
RonaldJager76,ADnl
GerdVdB1,erikpjverweij
DrsVincent1,HartvNL
Danil60169701,martinhoof
Danil60169701,EinsteinBarbie
mirjamjanssen,ShashiRoopram
Alejand15662595,erikpjverweij
Alejand15662595,ShashiRoopram
TomArnhem,DeGelderlander
Ton_hBC,theoldreader
Btje087246621,ADnl
MaarWeer,HartvNL
steenpaasburg,RoelandRuijsch
steenpaasburg,nihalesmaaltmis
steenpaasburg,threadreaderapp
Alejand15662595,ShashiRoopram
Marlon_93_D,JoostNiemoller
Marlon_93_D,TomBeen
johnjljacobs,eenwereldburger
johnjljacobs,Errrr_________
RonaldJager76,JustAnoniem
RonaldJager76,ADnl
Cathikpsmlng,Trinacriaetna
Cathikpsmlng,Ed43846667
gijsnus,mislukt12345
gijsnus,ADnl
thefraudfighter,JoostNiemoller
pimb1986,HartvNL
reneweteling,HartvNL
MLow39647257,DeGelderlander
arvidladze,SebastiaanQ
MiesjeB,MPETollenaar
MiesjeB,EinsteinBarbie
MiesjeB,erikpjverweij
gijsnus,HarolddeJong3
gijsnus,ADnl
BredewoldJulian,jesseklaver
FannyVermeulen2,ADnl
RRoelofs4,ADnl
ozlm_bozkurt,NHNieuws
ozlm_bozkurt,tupperware
ozlm_bozkurt,TupperwareWW
ozlm_bozkurt,TupperwareNL
Anna70310209,TheRebelThePoet
arja_brink,HartvNL
chrisarfak,ADnl
euroteller,ADnl
_Del_Molino,EinsteinBarbie
AadBrinkman,POL_Volendam
FannyVermeulen2,PvanHouwelingen
FannyVermeulen2,MinVWS
ale_rolan,Zeemeermin6
ale_rolan,LigtenRolf
JamesRon1980,TheIronyBro
JamesRon1980,wimmeldepimmel
JerryS007,EinsteinBarbie
OpaMetal,Sandervandam2
PeterPos1,tdew1987
PeterPos1,RogierD
AadBrinkman,trouw
fully_so,erikpjverweij
fully_so,TheRebelThePoet
OHeinen,olafdt
tdew1987,PeterPos1
tdew1987,RogierD
LigtenRolf,MaenenL
LigtenRolf,Talentwillwin
LigtenRolf,Zeemeermin6
remcoromeo,Politie
justKees,DeMariekeK
justKees,jesseklaver
justKees,LiekeSievers
TreaRingnalda,GreetSchuurman
DANYKAB1971,SylvanaBIJ1
Kara___Gozlum,T_Mandersloot
Kara___Gozlum,theodorus_VII
Kara___Gozlum,Fairphone
Dickderooij4,ADnl
woutschaap,ADnl
woutschaap,TheRebelThePoet
Verke_2,HartvNL
gjvu,PolitiekBIJ1
ursela_,SylvanaBIJ1
_Del_Molino,MKSanderse
_Del_Molino,EinsteinBarbie
_Del_Molino,TheRebelThePoet
_Del_Molino,FeyeNody
robert_roert,LavieJanRoos
ursela_,TheRebelThePoet
lunatemetic,VliegenSietse
lunatemetic,ADnl
ArthurS1908,DeGelderlander
EHotlover,FvdMosselaar
EHotlover,Miss0nbekend
jurjenvdijk,xxxVeraGeexxx
jurjenvdijk,MolenaarAnnet
jurjenvdijk,trouw
ERudelsheim,Kees71234
ERudelsheim,FozOost
arieherder4,SylvanaBIJ1
arieherder4,SylvanaBIJ1
elvisthekingo,Xesz10
elvisthekingo,Doorbraakeu
JSardarsing,LavieJanRoos
WijZeggen,thunderdome5567
WijZeggen,martwinducati
WijZeggen,JCrelis
WijZeggen,rallyjef2
r_siebum,HartvNL
VisserJack,BartNijman
CHRl5TEL,helenestafleu
jonkvrouw44,JoostNiemoller
jonkvrouw44,kozp
martha7800,Mirjam152
